Ontario
41
Ontario,London—Fanshawe,London—Fanshawe,Tim Harnick,Tim Harnick,Ontario Libertarian Party,386
Ontario,London—Fanshawe,London—Fanshawe,Marcel Marcellin,Marcel Marcellin,Ontario Liberal Party,7066
Ontario,London—Fanshawe,London—Fanshawe,Paul McKeever,Paul McKeever,Freedom Party of Ontario,503
Ontario,London—Fanshawe,London—Fanshawe,Chris Robson/Parti PC de l'Ontario,Chris Robson/Parti PC de l'Ontario,Progressive Conservative Party of Ontario,8189
Ontario,London—Fanshawe,London—Fanshawe,Wil Sorrell,Wil Sorrell,Green Party of Ontario,1374
Ontario,London North Centre,London North Centre,Nancy Branscombe,Nancy Branscombe,Progressive Conservative Party of Ontario,12029
Ontario,London North Centre,London North Centre,Judy Bryant,Judy Bryant,New Democratic Party of Ontario,13839
Ontario,London North Centre,London North Centre,Kevin Labonte,Kevin Labonte,Green Party of Ontario,2465
Ontario,London North Centre,London North Centre,Salim Mansur,Salim Mansur,Freedom Party of Ontario,636
Ontario,London North Centre,London North Centre,Deb Matthews,Deb Matthews,Ontario Liberal Party,16445
Ontario,London North Centre,London North Centre,Dave McKee,Dave McKee,Communist Party of Canada (Ontario),114
Ontario,London North Centre,London North Centre,Michael Spottiswood,Michael Spottiswood,Pauper Party of Ontario,70
Ontario,London West,London West,Jeff Bennett,Jeff Bennett,Progressive Conservative Party of Ontario,16296
Ontario,London West,London West,Al Gretzky,Al Gretzky,Freedom Party of Ontario,1188
Ontario,London West,London West,Keith McAlister,Keith McAlister,Green Party of Ontario,2309
Ontario,London West,London West,Peggy Sattler,Peggy Sattler,New Democratic Party of Ontario,22247
Ontario,London West,London West,Nick Steinburg,Nick Steinburg,Ontario Liberal Party,13050
Ontario,Markham—Unionville,Markham—Unionville,Michael Chan,Michael Chan,Ontario Liberal Party,21517
Ontario,Markham—Unionville,Markham—Unionville,Nadine Kormos Hawkins,Nadine Kormos Hawkins,New Democratic Party of Ontario,4205
Ontario,Markham—Unionville,Markham—Unionville,Myles O'Brien,Myles O'Brien,Green Party of Ontario,1509
Ontario,Markham—Unionville,Markham—Unionville,Allen Small,Allen Small,Ontario Libertarian Party,444
Ontario,Markham—Unionville,Markham—Unionville,Shan Thayaparan,Shan Thayaparan,Progressive Conservative Party of Ontario,14241
Ontario,Mississauga—Brampton South,Mississauga—Brampton South,Kathy Acheson,Kathy Acheson,Green Party of Ontario,1392
Ontario,Mississauga—Brampton South,Mississauga—Brampton South,Robert Alilovic,Robert Alilovic,Independent,371
Ontario,Mississauga—Brampton South,Mississauga—Brampton South,Amarjeet Gill,Amarjeet Gill,Progressive Conservative Party of Ontario,11259
Ontario,Mississauga—Brampton South,Mississauga—Brampton South,Richard Levesque,Richard Levesque,Ontario Libertarian Party,1053
Ontario,Mississauga—Brampton South,Mississauga—Brampton South,Amrit Mangat,Amrit Mangat,Ontario Liberal Party,19832
Ontario,Mississauga—Brampton South,Mississauga—Brampton South,Kevin Troake,Kevin Troake,New Democratic Party of Ontario,6868
Ontario,Mississauga—Brampton South,Mississauga—Brampton South,Kathleen Vezina,Kathleen Vezina,None of the Above Party of Ontario,604
Ontario,Mississauga East—Cooksville,Mississauga East—Cooksville,Dolly Catena,Dolly Catena,Equal Parenting Party,239
Ontario,Mississauga East—Cooksville,Mississauga East—Cooksville,Zoran Churchin,Zoran Churchin,Progressive Conservative Party of Ontario,10475
Ontario,Mississauga East—Cooksville,Mississauga East—Cooksville,Dipika Damerla,Dipika Damerla,Ontario Liberal Party,20837
Ontario,Mississauga East—Cooksville,Mississauga East—Cooksville,Levko Iwanusiw,Levko Iwanusiw,Ontario Libertarian Party,781
Ontario,Mississauga East—Cooksville,Mississauga East—Cooksville,Fayaz Karim,Fayaz Karim,New Democratic Party of Ontario,6119
Ontario,Mississauga East—Cooksville,Mississauga East—Cooksville,Linh Nguyen,Linh Nguyen,Green Party of Ontario,1404
Ontario,Mississauga—Erindale,Mississauga—Erindale,Michelle Bilek,Michelle Bilek,New Democratic Party of Ontario,7745
Ontario,Mississauga—Erindale,Mississauga—Erindale,Vivek Gupta,Vivek Gupta,Green Party of Ontario,1196
Ontario,Mississauga—Erindale,Mississauga—Erindale,Christopher Jewell,Christopher Jewell,Ontario Libertarian Party,892
Ontario,Mississauga—Erindale,Mississauga—Erindale,Nabila Kiyani,Nabila Kiyani,Family Coalition Party of Ontario,469
Ontario,Mississauga—Erindale,Mississauga—Erindale,Harinder S. Takhar,Harinder S. Takhar,Ontario Liberal Party,25174
Ontario,Mississauga—Erindale,Mississauga—Erindale,Greg Vezina,Greg Vezina,None of the Above Party of Ontario,706
Ontario,Mississauga—Erindale,Mississauga—Erindale,Jeff White,Jeff White,Progressive Conservative Party of Ontario,15375
Ontario,Mississauga South,Mississauga South,Lloyd Jones,Lloyd Jones,Green Party of Ontario,1423
Ontario,Mississauga South,Mississauga South,James Judson,James Judson,Ontario Libertarian Party,355
Ontario,Mississauga South,Mississauga South,Boris Rosolak,Boris Rosolak,New Democratic Party of Ontario,4644
Ontario,Mississauga South,Mississauga South,Charles Sousa,Charles Sousa,Ontario Liberal Party,22192
Ontario,Mississauga South,Mississauga South,Effie Triantafilopoulos,Effie Triantafilopoulos,Progressive Conservative Party of Ontario,14544
Ontario,Mississauga South,Mississauga South,Andrew Weber,Andrew Weber,None of the Above Party of Ontario,596
Ontario,Mississauga—Streetsville,Mississauga—Streetsville,Bob Delaney,Bob Delaney,Ontario Liberal Party,22587
Ontario,Mississauga—Streetsville,Mississauga—Streetsville,Anju Sikka,Anju Sikka,New Democratic Party of Ontario,5886
Ontario,Mississauga—Streetsville,Mississauga—Streetsville,Nina Tangri,Nina Tangri,Progressive Conservative Party of Ontario,12039
Ontario,Mississauga—Streetsville,Mississauga—Streetsville,Alexander Vezina,Alexander Vezina,None of the Above Party of Ontario,524
Ontario,Mississauga—Streetsville,Mississauga—Streetsville,David Walach,David Walach,Ontario Libertarian Party,348
Ontario,Mississauga—Streetsville,Mississauga—Streetsville,Scott Warner,Scott Warner,Green Party of Ontario,1590
Ontario,Nepean—Carleton,Nepean—Carleton,Coreen Corcoran,Coreen Corcoran,Ontario Libertarian Party,955
Ontario,Nepean—Carleton,Nepean—Carleton,Ric Dagenais,Ric Dagenais,New Democratic Party of Ontario,8662
Ontario,Nepean—Carleton,Nepean—Carleton,Gordon Kubanek,Gordon Kubanek,Green Party of Ontario,3639
Ontario,Nepean—Carleton,Nepean—Carleton,Lisa MacLeod,Lisa MacLeod,Progressive Conservative Party of Ontario,30778
Ontario,Nepean—Carleton,Nepean—Carleton,Jack Uppal,Jack Uppal,Ontario Liberal Party,22011
Ontario,Newmarket—Aurora,Newmarket—Aurora,Chris Ballard,Chris Ballard,Ontario Liberal Party,22942
Ontario,Newmarket—Aurora,Newmarket—Aurora,Dorian Baxter,Dorian Baxter,Canadians' Choice Party,925
Ontario,Newmarket—Aurora,Newmarket—Aurora,Angus Duff,Angus Duff,New Democratic Party of Ontario,6092
Ontario,Newmarket—Aurora,Newmarket—Aurora,Jason Jenkins,Jason Jenkins,Ontario Libertarian Party,579
Ontario,Newmarket—Aurora,Newmarket—Aurora,Andrew Roblin,Andrew Roblin,Green Party of Ontario,2167
Ontario,Newmarket—Aurora,Newmarket—Aurora,Jane Twinney,Jane Twinney,Progressive Conservative Party of Ontario,19510
Ontario,Newmarket—Aurora,Newmarket—Aurora,Bob Yaciuk,Bob Yaciuk,Trillium Party of Ontario,164
Ontario,Niagara Falls,Niagara Falls,John Ringo Beam,John Ringo Beam,None of the Above Party of Ontario,498
Ontario,Niagara Falls,Niagara Falls,Clarke Bitter,Clarke Bitter,Green Party of Ontario,1724
Ontario,Niagara Falls,Niagara Falls,Wayne Gates,Wayne Gates,New Democratic Party of Ontario,24123
Ontario,Niagara Falls,Niagara Falls,Bart Maves,Bart Maves,Progressive Conservative Party of Ontario,16699
Ontario,Niagara Falls,Niagara Falls,Ralph Panucci,Ralph Panucci,Ontario Libertarian Party,560
Ontario,Niagara Falls,Niagara Falls,Lionel Tupman,Lionel Tupman,Ontario Liberal Party,7314
Ontario,Niagara West—Glanbrook,Niagara West—Glanbrook,Tim Hudak,Tim Hudak,Progressive Conservative Party of Ontario,23539
Ontario,Niagara West—Glanbrook,Niagara West—Glanbrook,Stefanos Karatopis,Stefanos Karatopis,Ontario Libertarian Party,998
Ontario,Niagara West—Glanbrook,Niagara West—Glanbrook,Basia Krzyzanowski,Basia Krzyzanowski,Green Party of Ontario,3028
Ontario,Niagara West—Glanbrook,Niagara West—Glanbrook,Brian McCormack,Brian McCormack,New Democratic Party of Ontario,12463
Ontario,Niagara West—Glanbrook,Niagara West—Glanbrook,David Mossey,David Mossey,Ontario Liberal Party,15761
Ontario,Niagara West—Glanbrook,Niagara West—Glanbrook,Geoff Peacock,Geoff Peacock,Freedom Party of Ontario,278
Ontario,Nickel Belt,Nickel Belt,Marck Blay,Marck Blay,Progressive Conservative Party of Ontario,3782
Ontario,Nickel Belt,Nickel Belt,Heather K. Dahlstrom,Heather K. Dahlstrom,Green Party of Ontario,1123
Ontario,Nickel Belt,Nickel Belt,France Gélinas,France Gélinas,New Democratic Party of Ontario,19941
Ontario,Nickel Belt,Nickel Belt,James Tregonning,James Tregonning,Ontario Liberal Party,6977
Ontario,Nipissing,Nipissing,Patrick Clement,Patrick Clement,Independent,210
Ontario,Nipissing,Nipissing,Derek Elliott,Derek Elliott,Ontario Libertarian Party,365
Ontario,Nipissing,Nipissing,Vic Fedeli,Vic Fedeli,Progressive Conservative Party of Ontario,13085
Ontario,Nipissing,Nipissing,Henri Giroux,Henri Giroux,New Democratic Party of Ontario,8055
Ontario,Nipissing,Nipissing,Nicole L. Peltier,Nicole L. Peltier,Green Party of Ontario,1198
Ontario,Nipissing,Nipissing,Catherine Whiting,Catherine Whiting,Ontario Liberal Party,8381
Ontario,Northumberland-Quinte West,Northumberland-Quinte West,Gudrun Ludorf-Weaver,Gudrun Ludorf-Weaver,Green Party of Ontario,2283
Ontario,Northumberland-Quinte West,Northumberland-Quinte West,Kira Mees,Kira Mees,New Democratic Party of Ontario,9216
Ontario,Northumberland-Quinte West,Northumberland-Quinte West,Rob Milligan,Rob Milligan,Progressive Conservative Party of Ontario,19528
Ontario,Northumberland-Quinte West,Northumberland-Quinte West,Lou Rinaldi,Lou Rinaldi,Ontario Liberal Party,23415
Ontario,Oak Ridges—Markham,Oak Ridges—Markham,Karl Boelling,Karl Boelling,Ontario Libertarian Party,1384
Ontario,Oak Ridges—Markham,Oak Ridges—Markham,Helena Jaczek,Helena Jaczek,Ontario Liberal Party,36858
Ontario,Oak Ridges—Markham,Oak Ridges—Markham,Miles Krauter,Miles Krauter,New Democratic Party of Ontario,9483
Ontario,Oak Ridges—Markham,Oak Ridges—Markham,Emilia Melara,Emilia Melara,Green Party of Ontario,2762
Ontario,Oak Ridges—Markham,Oak Ridges—Markham,Gennady Vilensky,Gennady Vilensky,Trillium Party of Ontario,233
Ontario,Oak Ridges—Markham,Oak Ridges—Markham,Farid Wassef,Farid Wassef,Progressive Conservative Party of Ontario,30259
Ontario,Oakville,Oakville,Andrew Chlobowski,Andrew Chlobowski,Green Party of Ontario,1902
Ontario,Oakville,Oakville,David Clement,David Clement,Ontario Libertarian Party,393
Ontario,Oakville,Oakville,Kevin Flynn,Kevin Flynn,Ontario Liberal Party,24729
Ontario,Oakville,Oakville,Che Marville,Che Marville,New Democratic Party of Ontario,3973
Ontario,Oakville,Oakville,Larry Scott,Larry Scott,Progressive Conservative Party of Ontario,18895
Ontario,Oakville,Oakville,Silvio Ursomarzo,Silvio Ursomarzo,Freedom Party of Ontario,137
Ontario,Oshawa,Oshawa,Jennifer French,Jennifer French,New Democratic Party of Ontario,22227
Ontario,Oshawa,Oshawa,Jerry J. Ouellette,Jerry J. Ouellette,Progressive Conservative Party of Ontario,14532
Ontario,Oshawa,Oshawa,Esrick Quintyn,Esrick Quintyn,Ontario Liberal Party,9052
Ontario,Oshawa,Oshawa,Becky Smit,Becky Smit,Green Party of Ontario,1785
Ontario,Ottawa Centre,Ottawa Centre,Rob Dekker,Rob Dekker,Progressive Conservative Party of Ontario,9675
Ontario,Ottawa Centre,Ottawa Centre,Bruce A. Faulkner,Bruce A. Faulkner,Ontario Libertarian Party,832
Ontario,Ottawa Centre,Ottawa Centre,Jennifer McKenzie,Jennifer McKenzie,New Democratic Party of Ontario,10891
Ontario,Ottawa Centre,Ottawa Centre,Yasir Naqvi,Yasir Naqvi,Ontario Liberal Party,27600
Ontario,Ottawa Centre,Ottawa Centre,Kevin O'Donnell,Kevin O'Donnell,Green Party of Ontario,4135
Ontario,Ottawa Centre,Ottawa Centre,Larry L. Wasslen,Larry L. Wasslen,Communist Party of Canada (Ontario),279
Ontario,Ottawa—Orléans,Ottawa—Orléans,Bob Bell,Bob Bell,Green Party of Ontario,2041
Ontario,Ottawa—Orléans,Ottawa—Orléans,Gerry Bourdeau,Gerry Bourdeau,Ontario Libertarian Party,512
Ontario,Ottawa—Orléans,Ottawa—Orléans,Marie-France Lalonde,Marie-France Lalonde,Ontario Liberal Party,29945
Ontario,Ottawa—Orléans,Ottawa—Orléans,Andrew Lister,Andrew Lister,Progressive Conservative Party of Ontario,18473
Ontario,Ottawa—Orléans,Ottawa—Orléans,Prosper M'Bemba-Meka,Prosper M'Bemba-Meka,New Democratic Party of Ontario,4909
Ontario,Ottawa South,Ottawa South,Jean-Serge Brisson,Jean-Serge Brisson,Ontario Libertarian Party,273
Ontario,Ottawa South,Ottawa South,John Fraser,John Fraser,Ontario Liberal Party,23727
Ontario,Ottawa South,Ottawa South,Bronwyn Funiciello,Bronwyn Funiciello,New Democratic Party of Ontario,5867
Ontario,Ottawa South,Ottawa South,Matt Lakatos-Hayward,Matt Lakatos-Hayward,Green Party of Ontario,2064
Ontario,Ottawa South,Ottawa South,Espoir Manirambona,Espoir Manirambona,Communist Party of Canada (Ontario),141
Ontario,Ottawa South,Ottawa South,John Redins,John Redins,Party for People with Special Needs,244
Ontario,Ottawa South,Ottawa South,Matt Young,Matt Young,Progressive Conservative Party of Ontario,15110
Ontario,Ottawa—Vanier,Ottawa—Vanier,Dave Bagler,Dave Bagler,Green Party of Ontario,3147
Ontario,Ottawa—Vanier,Ottawa—Vanier,Martin Forget,Martin Forget,Progressive Conservative Party of Ontario,8799
Ontario,Ottawa—Vanier,Ottawa—Vanier,Madeleine Meilleur,Madeleine Meilleur,Ontario Liberal Party,21945
Ontario,Ottawa—Vanier,Ottawa—Vanier,Hervé Ngamby,Hervé Ngamby,New Democratic Party of Ontario,5216
Ontario,Ottawa—Vanier,Ottawa—Vanier,Phillip Richard,Phillip Richard,Ontario Libertarian Party,330
Ontario,Ottawa West—Nepean,Ottawa West—Nepean,Matthew Brooks,Matthew Brooks,Ontario Libertarian Party,338
Ontario,Ottawa West—Nepean,Ottawa West—Nepean,Bob Chiarelli,Bob Chiarelli,Ontario Liberal Party,21328
Ontario,Ottawa West—Nepean,Ottawa West—Nepean,Alex Cullen,Alex Cullen,New Democratic Party of Ontario,6673
Ontario,Ottawa West—Nepean,Ottawa West—Nepean,Randall Denley,Randall Denley,Progressive Conservative Party of Ontario,15540
Ontario,Ottawa West—Nepean,Ottawa West—Nepean,Alex Hill,Alex Hill,Green Party of Ontario,2807
Ontario,Oxford,Oxford,Mike Farlow,Mike Farlow,Green Party of Ontario,1984
Ontario,Oxford,Oxford,Ernie Hardeman,Ernie Hardeman,Progressive Conservative Party of Ontario,18949
Ontario,Oxford,Oxford,Tim Hodges,Tim Hodges,Freedom Party of Ontario,384
Ontario,Oxford,Oxford,Daniel Moulton,Daniel Moulton,Ontario Liberal Party,8742
Ontario,Oxford,Oxford,Bryan Smith,Bryan Smith,New Democratic Party of Ontario,10560
Ontario,Oxford,Oxford,Devin Wright,Devin Wright,Ontario Libertarian Party,364
Ontario,Parkdale—High Park,Parkdale—High Park,Cheri DiNovo,Cheri DiNovo,New Democratic Party of Ontario,18400
Ontario,Parkdale—High Park,Parkdale—High Park,Jamie Ellerton,Jamie Ellerton,Progressive Conservative Party of Ontario,5782
Ontario,Parkdale—High Park,Parkdale—High Park,Nancy Leblanc,Nancy Leblanc,Ontario Liberal Party,17875
Ontario,Parkdale—High Park,Parkdale—High Park,Melanie Motz,Melanie Motz,Freedom Party of Ontario,129
Ontario,Parkdale—High Park,Parkdale—High Park,Tim Rudkins,Tim Rudkins,Green Party of Ontario,2489
Ontario,Parkdale—High Park,Parkdale—High Park,Matthew Vezina,Matthew Vezina,None of the Above Party of Ontario,306
Ontario,Parkdale—High Park,Parkdale—High Park,Redmond Weissenberger,Redmond Weissenberger,Ontario Libertarian Party,191
Ontario,Parry Sound—Muskoka,Parry Sound—Muskoka,Norm Miller,Norm Miller,Progressive Conservative Party of Ontario,15752
Ontario,Parry Sound—Muskoka,Parry Sound—Muskoka,Clyde Mobbley,Clyde Mobbley,New Democratic Party of Ontario,4993
Ontario,Parry Sound—Muskoka,Parry Sound—Muskoka,Matt Richter,Matt Richter,Green Party of Ontario,7484
Ontario,Parry Sound—Muskoka,Parry Sound—Muskoka,Andy Stivrins,Andy Stivrins,Freedom Party of Ontario,296
Ontario,Parry Sound—Muskoka,Parry Sound—Muskoka,Dan Waters,Dan Waters,Ontario Liberal Party,10177
Ontario,Perth—Wellington,Perth—Wellington,Chris Desjardins,Chris Desjardins,Green Party of Ontario,2000
Ontario,Perth—Wellington,Perth—Wellington,Irma DeVries,Irma DeVries,Family Coalition Party of Ontario,789
Ontario,Perth—Wellington,Perth—Wellington,Scott Marshall,Scott Marshall,Ontario Libertarian Party,411
Ontario,Perth—Wellington,Perth—Wellington,Matthew Murphy,Matthew Murphy,Independent,343
Ontario,Perth—Wellington,Perth—Wellington,Randy Pettapiece,Randy Pettapiece,Progressive Conservative Party of Ontario,15996
Ontario,Perth—Wellington,Perth—Wellington,Stewart Skinner,Stewart Skinner,Ontario Liberal Party,13510
Ontario,Perth—Wellington,Perth—Wellington,Robby Smink,Robby Smink,Freedom Party of Ontario,198
Ontario,Perth—Wellington,Perth—Wellington,Romayne Smith Fullerton,Romayne Smith Fullerton,New Democratic Party of Ontario,7768
Ontario,Peterborough,Peterborough,Gary Beamish,Gary Beamish,Green Party of Ontario,2285
Ontario,Peterborough,Peterborough,Gerard Faux,Gerard Faux,Pauper Party of Ontario,63
Ontario,Peterborough,Peterborough,Jeff Leal,Jeff Leal,Ontario Liberal Party,24649
Ontario,Peterborough,Peterborough,Brian Martindale,Brian Martindale,Independent,395
Ontario,Peterborough,Peterborough,Wayne Matheson,Wayne Matheson,Freedom Party of Ontario,121
Ontario,Peterborough,Peterborough,Andrea Quiano,Andrea Quiano,Socialist Party of Ontario,131
Ontario,Peterborough,Peterborough,Scott Stewart,Scott Stewart,Progressive Conservative Party of Ontario,15909
Ontario,Peterborough,Peterborough,Sheila Wood,Sheila Wood,New Democratic Party of Ontario,9726
Ontario,Pickering—Scarborough East,Pickering—Scarborough East,Kevin Gaudet,Kevin Gaudet,Progressive Conservative Party of Ontario,12623
Ontario,Pickering—Scarborough East,Pickering—Scarborough East,Eileen Higdon,Eileen Higdon,New Democratic Party of Ontario,6599
Ontario,Pickering—Scarborough East,Pickering—Scarborough East,Scott Hoefig,Scott Hoefig,Ontario Libertarian Party,590
Ontario,Pickering—Scarborough East,Pickering—Scarborough East,Tracy MacCharles,Tracy MacCharles,Ontario Liberal Party,23128
Ontario,Pickering—Scarborough East,Pickering—Scarborough East,Anthony Navarro,Anthony Navarro,Green Party of Ontario,1548
Ontario,Pickering—Scarborough East,Pickering—Scarborough East,Matt Oliver,Matt Oliver,Freedom Party of Ontario,192
Ontario,Prince Edward—Hastings,Prince Edward—Hastings,Lindsay Forbes,Lindsay Forbes,Ontario Libertarian Party,554
Ontario,Prince Edward—Hastings,Prince Edward—Hastings,Anita Payne,Anita Payne,Green Party of Ontario,2449
Ontario,Prince Edward—Hastings,Prince Edward—Hastings,Todd Smith,Todd Smith,Progressive Conservative Party of Ontario,19210
Ontario,Prince Edward—Hastings,Prince Edward—Hastings,Merrill Stewart,Merrill Stewart,New Democratic Party of Ontario,8829
Ontario,Prince Edward—Hastings,Prince Edward—Hastings,Georgina Thompson,Georgina Thompson,Ontario Liberal Party,15103
Ontario,Renfrew—Nipissing—Pembroke,Renfrew—Nipissing—Pembroke,Chad Beckwith-Smith,Chad Beckwith-Smith,Independent,392
Ontario,Renfrew—Nipissing—Pembroke,Renfrew—Nipissing—Pembroke,Rod Boileau,Rod Boileau,Ontario Liberal Party,7897
Ontario,Renfrew—Nipissing—Pembroke,Renfrew—Nipissing—Pembroke,Brian Dougherty,Brian Dougherty,New Democratic Party of Ontario,5978
Ontario,Renfrew—Nipissing—Pembroke,Renfrew—Nipissing—Pembroke,Murray Reid,Murray Reid,Ontario Provincial Confederation of Regions Party,490
Ontario,Renfrew—Nipissing—Pembroke,Renfrew—Nipissing—Pembroke,Benjamin Wright,Benjamin Wright,Green Party of Ontario,1337
Ontario,Renfrew—Nipissing—Pembroke,Renfrew—Nipissing—Pembroke,John Yakabuski,John Yakabuski,Progressive Conservative Party of Ontario,25241
Ontario,Richmond Hill,Richmond Hill,Igor Bily,Igor Bily,Ontario Libertarian Party,549
Ontario,Richmond Hill,Richmond Hill,Adam DeVita,Adam DeVita,New Democratic Party of Ontario,4817
Ontario,Richmond Hill,Richmond Hill,Yuri Duboisky,Yuri Duboisky,Ontario Moderate Party,187
Ontario,Richmond Hill,Richmond Hill,Vic Gupta,Vic Gupta,Progressive Conservative Party of Ontario,15482
Ontario,Richmond Hill,Richmond Hill,Rachael Lave,Rachael Lave,Green Party of Ontario,1335
Ontario,Richmond Hill,Richmond Hill,Reza Moridi,Reza Moridi,Ontario Liberal Party,21049
Ontario,St. Catharines,St. Catharines,Jim Bradley,Jim Bradley,Ontario Liberal Party,19005
Ontario,St. Catharines,St. Catharines,Nicholas Dushko,Nicholas Dushko,Ontario Libertarian Party,220
Ontario,St. Catharines,St. Catharines,Karen Fraser,Karen Fraser,Green Party of Ontario,1788
Ontario,St. Catharines,St. Catharines,Mat Siscoe,Mat Siscoe,Progressive Conservative Party of Ontario,13798
Ontario,St. Catharines,St. Catharines,Jennie Stevens,Jennie Stevens,New Democratic Party of Ontario,11353
Ontario,St. Catharines,St. Catharines,Dave Unrau,Dave Unrau,Freedom Party of Ontario,170
Ontario,St. Catharines,St. Catharines,Saleh Waziruddin,Saleh Waziruddin,Communist Party of Canada (Ontario),98
Ontario,St. Paul's,St. Paul's,Justine Deluce,Justine Deluce,Progressive Conservative Party of Ontario,12032
Ontario,St. Paul's,St. Paul's,Eric Hoskins,Eric Hoskins,Ontario Liberal Party,30036
Ontario,St. Paul's,St. Paul's,John Kittredge,John Kittredge,Ontario Libertarian Party,413
Ontario,St. Paul's,St. Paul's,Josh Rachlis,Josh Rachlis,Green Party of Ontario,2556
Ontario,St. Paul's,St. Paul's,Mike Rita,Mike Rita,Freedom Party of Ontario,176
Ontario,St. Paul's,St. Paul's,Luke Savage,Luke Savage,New Democratic Party of Ontario,5142
Ontario,Sarnia—Lambton,Sarnia—Lambton,Bob Bailey,Bob Bailey,Progressive Conservative Party of Ontario,18720
Ontario,Sarnia—Lambton,Sarnia—Lambton,Andrew K. Falby,Andrew K. Falby,Ontario Libertarian Party,340
Ontario,Sarnia—Lambton,Sarnia—Lambton,Anne Marie Gillis,Anne Marie Gillis,Ontario Liberal Party,8113
Ontario,Sarnia—Lambton,Sarnia—Lambton,Kevin Shaw,Kevin Shaw,Green Party of Ontario,2106
Ontario,Sarnia—Lambton,Sarnia—Lambton,Brian White,Brian White,New Democratic Party of Ontario,16274
Ontario,Sault Ste. Marie,Sault Ste. Marie,Kara Flannigan,Kara Flannigan,Green Party of Ontario,965
Ontario,Sault Ste. Marie,Sault Ste. Marie,Rod Fremlin,Rod Fremlin,Progressive Conservative Party of Ontario,3703
Ontario,Sault Ste. Marie,Sault Ste. Marie,David Orazietti,David Orazietti,Ontario Liberal Party,17490
Ontario,Sault Ste. Marie,Sault Ste. Marie,Celia Ross,Celia Ross,New Democratic Party of Ontario,7611
Ontario,Sault Ste. Marie,Sault Ste. Marie,Austin Williams,Austin Williams,Ontario Libertarian Party,115
Ontario,Scarborough—Agincourt,Scarborough—Agincourt,Liang Chen,Liang Chen,Progressive Conservative Party of Ontario,12141
Ontario,Scarborough—Agincourt,Scarborough—Agincourt,Kevin Clarke,Kevin Clarke,The People's Political Party,390
Ontario,Scarborough—Agincourt,Scarborough—Agincourt,Pauline Thompson,Pauline Thompson,Green Party of Ontario,912
Ontario,Scarborough—Agincourt,Scarborough—Agincourt,Alex Wilson,Alex Wilson,New Democratic Party of Ontario,4131
Ontario,Scarborough—Agincourt,Scarborough—Agincourt,Soo Wong,Soo Wong,Ontario Liberal Party,17342
Ontario,Scarborough Centre,Scarborough Centre,Carol Baker,Carol Baker,New Democratic Party of Ontario,7135
Ontario,Scarborough Centre,Scarborough Centre,Brad Duguid,Brad Duguid,Ontario Liberal Party,19251
Ontario,Scarborough Centre,Scarborough Centre,David Ramalho,David Ramalho,Progressive Conservative Party of Ontario,7566
Ontario,Scarborough Centre,Scarborough Centre,Edward Yaghledjian,Edward Yaghledjian,Green Party of Ontario,1086
Ontario,Scarborough—Guildwood,Scarborough—Guildwood,Jeffrey W. R. Bustard,Jeffrey W. R. Bustard,Green Party of Ontario,1029
Ontario,Scarborough—Guildwood,Scarborough—Guildwood,Mitzie Hunter,Mitzie Hunter,Ontario Liberal Party,17498
Ontario,Scarborough—Guildwood,Scarborough—Guildwood,Richard Kerr,Richard Kerr,Ontario Libertarian Party,476
Ontario,Scarborough—Guildwood,Scarborough—Guildwood,Ken Kirupa,Ken Kirupa,Progressive Conservative Party of Ontario,9688
Ontario,Scarborough—Guildwood,Scarborough—Guildwood,Khalid Mokhtarzada,Khalid Mokhtarzada,Freedom Party of Ontario,228
Ontario,Scarborough—Guildwood,Scarborough—Guildwood,John Sawdon,John Sawdon,Canadians' Choice Party,120
Ontario,Scarborough—Guildwood,Scarborough—Guildwood,Shuja Syed,Shuja Syed,New Democratic Party of Ontario,5915
Ontario,Scarborough—Rouge River,Scarborough—Rouge River,Bas Balkissoon,Bas Balkissoon,Ontario Liberal Party,16134
Ontario,Scarborough—Rouge River,Scarborough—Rouge River,Raymond Cho,Raymond Cho,Progressive Conservative Party of Ontario,11491
Ontario,Scarborough—Rouge River,Scarborough—Rouge River,Amir Khan,Amir Khan,None of the Above Party of Ontario,461
Ontario,Scarborough—Rouge River,Scarborough—Rouge River,Neethan Shan,Neethan Shan,New Democratic Party of Ontario,12863
Ontario,Scarborough—Rouge River,Scarborough—Rouge River,George B. Singh,George B. Singh,Green Party of Ontario,569
Ontario,Scarborough Southwest,Scarborough Southwest,Lorenzo Berardinetti,Lorenzo Berardinetti,Ontario Liberal Party,18420
Ontario,Scarborough Southwest,Scarborough Southwest,David Del Grande,David Del Grande,Green Party of Ontario,1492
Ontario,Scarborough Southwest,Scarborough Southwest,Jean-Baptiste Foaleng,Jean-Baptiste Foaleng,Independent,192
Ontario,Scarborough Southwest,Scarborough Southwest,Nita Kang,Nita Kang,Progressive Conservative Party of Ontario,7570
Ontario,Scarborough Southwest,Scarborough Southwest,Jessie Macaulay,Jessie Macaulay,New Democratic Party of Ontario,8674
Ontario,Scarborough Southwest,Scarborough Southwest,Tyler Rose,Tyler Rose,Ontario Libertarian Party,328
Ontario,Simcoe—Grey,Simcoe—Grey,Jesseca Dudun,Jesseca Dudun,Green Party of Ontario,4198
Ontario,Simcoe—Grey,Simcoe—Grey,Lorne Kenney,Lorne Kenney,Ontario Liberal Party,17385
